,X,Y,AP1 RTT(mm),AP6 RTT(mm),AP7 RTT(mm),AP1 RSS(dBm),AP6 RSS(dBm),AP7 RSS(dBm),LOS APs
2981,3.0,2.0,3248.0,1304.0,510.0,-66.0,-63.0,-57.0,1 6 7
2982,3.0,2.0,3238.0,1393.0,670.0,-65.0,-63.0,-58.0,1 6 7
2983,3.0,2.0,3210.0,1391.0,254.0,-66.0,-62.0,-56.0,1 6 7
2984,3.0,2.0,3062.0,819.0,665.0,-66.0,-62.0,-55.0,1 6 7
2985,3.0,2.0,3239.0,1105.0,339.0,-66.0,-62.0,-56.0,1 6 7
2986,3.0,2.0,3208.0,1248.0,400.0,-66.0,-62.0,-57.0,1 6 7
2987,3.0,2.0,3065.0,1436.0,547.0,-66.0,-63.0,-57.0,1 6 7
2988,3.0,2.0,3240.0,1361.0,704.0,-66.0,-62.0,-56.0,1 6 7
2989,3.0,2.0,3239.0,1349.0,664.0,-65.0,-62.0,-57.0,1 6 7
2990,3.0,2.0,3154.0,1604.0,576.0,-66.0,-62.0,-57.0,1 6 7
2991,3.0,2.0,3323.0,1311.0,76.0,-66.0,-62.0,-58.0,1 6 7
2992,3.0,2.0,3201.0,1515.0,606.0,-66.0,-62.0,-58.0,1 6 7
2993,3.0,2.0,3276.0,1077.0,627.0,-66.0,-62.0,-58.0,1 6 7
2994,3.0,2.0,3093.0,1215.0,76.0,-66.0,-62.0,-58.0,1 6 7
2995,3.0,2.0,3326.0,873.0,484.0,-66.0,-62.0,-58.0,1 6 7
2996,3.0,2.0,3320.0,1464.0,486.0,-65.0,-62.0,-58.0,1 6 7
2997,3.0,2.0,3289.0,1480.0,395.0,-65.0,-63.0,-57.0,1 6 7
2998,3.0,2.0,3273.0,1492.0,626.0,-66.0,-63.0,-56.0,1 6 7
2999,3.0,2.0,3279.0,955.0,184.0,-65.0,-63.0,-56.0,1 6 7
3000,3.0,3.0,3126.0,2106.0,76.0,-57.0,-59.0,-49.0,1 6 7
3001,3.0,3.0,3086.0,1726.0,-218.0,-58.0,-60.0,-50.0,1 6 7
3002,3.0,3.0,3201.0,1991.0,-359.0,-59.0,-60.0,-50.0,1 6 7
3003,3.0,3.0,3276.0,1717.0,-452.0,-58.0,-59.0,-50.0,1 6 7
3004,3.0,3.0,3201.0,1722.0,-246.0,-58.0,-59.0,-51.0,1 6 7
3005,3.0,3.0,3289.0,1928.0,-2.0,-58.0,-60.0,-51.0,1 6 7
3006,3.0,3.0,3239.0,1822.0,-448.0,-58.0,-60.0,-51.0,1 6 7
3007,3.0,3.0,3201.0,1689.0,-387.0,-58.0,-60.0,-51.0,1 6 7
3008,3.0,3.0,3198.0,1865.0,-295.0,-58.0,-60.0,-52.0,1 6 7
3009,3.0,3.0,3164.0,1961.0,280.0,-58.0,-60.0,-52.0,1 6 7
3010,3.0,3.0,3089.0,1841.0,-328.0,-57.0,-62.0,-52.0,1 6 7
3011,3.0,3.0,3001.0,1689.0,-42.0,-57.0,-63.0,-52.0,1 6 7
3012,3.0,3.0,3089.0,1452.0,-155.0,-58.0,-62.0,-54.0,1 6 7
3013,3.0,3.0,2926.0,1827.0,-180.0,-58.0,-61.0,-53.0,1 6 7
3014,3.0,3.0,3161.0,1771.0,-387.0,-59.0,-62.0,-52.0,1 6 7
3015,3.0,3.0,3117.0,2209.0,-155.0,-58.0,-62.0,-51.0,1 6 7
3016,3.0,3.0,3157.0,1944.0,168.0,-58.0,-62.0,-52.0,1 6 7
3017,3.0,3.0,3083.0,2073.0,-7.0,-59.0,-61.0,-51.0,1 6 7
3018,3.0,3.0,3092.0,1771.0,-309.0,-58.0,-61.0,-51.0,1 6 7
3019,3.0,3.0,3004.0,1801.0,404.0,-58.0,-62.0,-51.0,1 6 7
3020,3.0,3.0,3247.0,1747.0,43.0,-59.0,-62.0,-52.0,1 6 7
3021,3.0,3.0,3597.0,1951.0,-183.0,-59.0,-62.0,-52.0,1 6 7
3022,3.0,3.0,3664.0,1832.0,133.0,-59.0,-62.0,-52.0,1 6 7
3023,3.0,3.0,3477.0,1949.0,107.0,-59.0,-59.0,-52.0,1 6 7
3024,3.0,3.0,3470.0,1979.0,168.0,-58.0,-61.0,-52.0,1 6 7
3025,3.0,3.0,3268.0,2303.0,168.0,-59.0,-61.0,-51.0,1 6 7
3026,3.0,3.0,3561.0,1745.0,-5.0,-59.0,-60.0,-51.0,1 6 7
3027,3.0,3.0,3505.0,1801.0,111.0,-59.0,-61.0,-50.0,1 6 7
3028,3.0,3.0,3540.0,1602.0,-152.0,-59.0,-60.0,-50.0,1 6 7
3029,3.0,3.0,3418.0,1865.0,-101.0,-59.0,-60.0,-51.0,1 6 7
3030,3.0,3.0,3411.0,1597.0,55.0,-58.0,-61.0,-50.0,1 6 7
3031,3.0,3.0,3636.0,1447.0,-127.0,-59.0,-61.0,-50.0,1 6 7
3032,3.0,3.0,3505.0,1628.0,81.0,-59.0,-61.0,-50.0,1 6 7
3033,3.0,3.0,3215.0,1980.0,142.0,-59.0,-62.0,-50.0,1 6 7
3034,3.0,3.0,3540.0,2186.0,-5.0,-58.0,-61.0,-50.0,1 6 7
3035,3.0,3.0,3571.0,1930.0,112.0,-59.0,-62.0,-50.0,1 6 7
3036,3.0,3.0,3592.0,1637.0,198.0,-58.0,-61.0,-50.0,1 6 7
3037,3.0,3.0,3360.0,1949.0,-14.0,-59.0,-61.0,-50.0,1 6 7
3038,3.0,3.0,3301.0,1689.0,53.0,-59.0,-61.0,-50.0,1 6 7
3039,3.0,3.0,3636.0,1574.0,-127.0,-59.0,-61.0,-49.0,1 6 7
3040,3.0,3.0,3051.0,1661.0,-155.0,-59.0,-59.0,-50.0,1 6 7
3041,3.0,3.0,3014.0,2099.0,-94.0,-58.0,-62.0,-51.0,1 6 7
3042,3.0,3.0,3017.0,1893.0,-96.0,-59.0,-62.0,-50.0,1 6 7
3043,3.0,3.0,3043.0,1600.0,111.0,-58.0,-62.0,-50.0,1 6 7
3044,3.0,3.0,3476.0,1719.0,-244.0,-59.0,-62.0,-50.0,1 6 7
3045,3.0,3.0,3360.0,1717.0,137.0,-59.0,-63.0,-50.0,1 6 7
3046,3.0,3.0,3625.0,2036.0,-12.0,-59.0,-62.0,-51.0,1 6 7
3047,3.0,3.0,3601.0,2301.0,-246.0,-58.0,-62.0,-51.0,1 6 7
3048,3.0,3.0,3299.0,1780.0,201.0,-59.0,-61.0,-51.0,1 6 7
3049,3.0,3.0,3599.0,1768.0,191.0,-60.0,-62.0,-51.0,1 6 7
3050,3.0,3.0,3390.0,1656.0,222.0,-59.0,-61.0,-50.0,1 6 7
3051,3.0,3.0,3386.0,1588.0,-274.0,-58.0,-62.0,-50.0,1 6 7
3052,3.0,3.0,3538.0,2043.0,170.0,-59.0,-61.0,-50.0,1 6 7
3053,3.0,3.0,3423.0,2129.0,-124.0,-59.0,-61.0,-50.0,1 6 7
3054,3.0,3.0,3416.0,1942.0,-124.0,-59.0,-61.0,-50.0,1 6 7
3055,3.0,3.0,3564.0,1951.0,-157.0,-59.0,-62.0,-50.0,1 6 7
3056,3.0,3.0,3240.0,1684.0,-5.0,-60.0,-62.0,-50.0,1 6 7
3057,3.0,3.0,3051.0,2001.0,111.0,-59.0,-61.0,-50.0,1 6 7
3058,3.0,3.0,3083.0,1635.0,-127.0,-59.0,-61.0,-50.0,1 6 7
3059,3.0,3.0,3095.0,2366.0,-124.0,-59.0,-62.0,-51.0,1 6 7
3060,3.0,3.0,2926.0,1717.0,-335.0,-60.0,-62.0,-51.0,1 6 7
3061,3.0,3.0,2926.0,1715.0,76.0,-58.0,-63.0,-51.0,1 6 7
3062,3.0,3.0,3086.0,1769.0,111.0,-58.0,-62.0,-51.0,1 6 7
3063,3.0,3.0,2926.0,2211.0,-157.0,-59.0,-60.0,-50.0,1 6 7
3064,3.0,3.0,3014.0,2094.0,22.0,-58.0,-63.0,-51.0,1 6 7
3065,3.0,3.0,2970.0,1750.0,142.0,-59.0,-62.0,-50.0,1 6 7
3066,3.0,3.0,3014.0,2226.0,-66.0,-59.0,-62.0,-51.0,1 6 7
3067,3.0,3.0,3092.0,1886.0,226.0,-59.0,-62.0,-51.0,1 6 7
3068,3.0,3.0,3051.0,2008.0,81.0,-59.0,-62.0,-51.0,1 6 7
3069,3.0,3.0,2932.0,2190.0,-270.0,-59.0,-60.0,-51.0,1 6 7
3070,3.0,3.0,3051.0,1534.0,-35.0,-59.0,-62.0,-51.0,1 6 7
3071,3.0,3.0,2970.0,2073.0,15.0,-59.0,-62.0,-51.0,1 6 7
3072,3.0,3.0,2936.0,1897.0,-302.0,-59.0,-62.0,-51.0,1 6 7
3073,3.0,3.0,3008.0,1808.0,257.0,-59.0,-62.0,-51.0,1 6 7
3074,3.0,3.0,3242.0,2099.0,-94.0,-59.0,-61.0,-50.0,1 6 7
3075,3.0,3.0,3001.0,1834.0,343.0,-59.0,-61.0,-50.0,1 6 7
3076,3.0,3.0,3001.0,1982.0,-307.0,-59.0,-62.0,-50.0,1 6 7
3077,3.0,3.0,3004.0,1773.0,404.0,-59.0,-61.0,-51.0,1 6 7
3078,3.0,3.0,3001.0,1712.0,-187.0,-59.0,-61.0,-51.0,1 6 7
3079,3.0,3.0,3123.0,1649.0,201.0,-59.0,-62.0,-51.0,1 6 7
3080,3.0,3.0,3011.0,1757.0,-33.0,-59.0,-62.0,-51.0,1 6 7
3081,3.0,3.0,3123.0,1656.0,-363.0,-59.0,-62.0,-51.0,1 6 7
3082,3.0,3.0,3014.0,1986.0,20.0,-58.0,-61.0,-51.0,1 6 7
3083,3.0,3.0,3017.0,1886.0,-246.0,-58.0,-62.0,-51.0,1 6 7
3084,3.0,3.0,3045.0,1902.0,83.0,-58.0,-62.0,-51.0,1 6 7
3085,3.0,3.0,3011.0,1661.0,-187.0,-58.0,-61.0,-50.0,1 6 7
3086,3.0,3.0,2976.0,1724.0,-359.0,-58.0,-62.0,-49.0,1 6 7
3087,3.0,3.0,3189.0,1839.0,-7.0,-58.0,-62.0,-50.0,1 6 7
3088,3.0,3.0,2967.0,1834.0,133.0,-59.0,-61.0,-50.0,1 6 7
3089,3.0,3.0,3014.0,2064.0,48.0,-59.0,-62.0,-49.0,1 6 7
3090,3.0,3.0,3048.0,2005.0,193.0,-59.0,-62.0,-49.0,1 6 7
3091,3.0,3.0,3054.0,1661.0,-270.0,-58.0,-62.0,-50.0,1 6 7
3092,3.0,3.0,3042.0,1834.0,-298.0,-59.0,-62.0,-50.0,1 6 7
3093,3.0,3.0,3123.0,1918.0,137.0,-59.0,-62.0,-50.0,1 6 7
3094,3.0,3.0,2976.0,2249.0,-127.0,-59.0,-62.0,-50.0,1 6 7
3095,3.0,3.0,2976.0,2218.0,165.0,-59.0,-62.0,-50.0,1 6 7
3096,3.0,3.0,3001.0,2066.0,46.0,-59.0,-60.0,-50.0,1 6 7
3097,3.0,3.0,2926.0,2221.0,-363.0,-59.0,-62.0,-50.0,1 6 7
3098,3.0,3.0,2970.0,1977.0,-241.0,-59.0,-62.0,-50.0,1 6 7
3099,3.0,3.0,2932.0,2038.0,-42.0,-58.0,-61.0,-49.0,1 6 7
3100,3.0,3.0,2973.0,2010.0,196.0,-59.0,-61.0,-50.0,1 6 7
3101,3.0,3.0,2926.0,1724.0,193.0,-59.0,-63.0,-51.0,1 6 7
3102,3.0,3.0,2926.0,1546.0,-244.0,-59.0,-62.0,-51.0,1 6 7
3103,3.0,3.0,3001.0,1600.0,-244.0,-58.0,-62.0,-50.0,1 6 7
3104,3.0,3.0,3201.0,2017.0,-389.0,-58.0,-62.0,-50.0,1 6 7
3105,3.0,3.0,3123.0,1923.0,-213.0,-58.0,-62.0,-50.0,1 6 7
3106,3.0,3.0,3154.0,1923.0,170.0,-59.0,-60.0,-49.0,1 6 7
3107,3.0,3.0,3086.0,1604.0,287.0,-59.0,-62.0,-50.0,1 6 7
3108,3.0,3.0,2967.0,1785.0,-127.0,-59.0,-62.0,-50.0,1 6 7
3109,3.0,3.0,3011.0,1670.0,104.0,-59.0,-61.0,-50.0,1 6 7
3110,3.0,3.0,2973.0,2040.0,-122.0,-58.0,-62.0,-50.0,1 6 7
3111,3.0,3.0,3133.0,1776.0,-270.0,-58.0,-62.0,-50.0,1 6 7
3112,3.0,3.0,2967.0,2043.0,79.0,-58.0,-62.0,-50.0,1 6 7
3113,3.0,3.0,3011.0,2331.0,-244.0,-58.0,-62.0,-50.0,1 6 7
3114,3.0,3.0,3129.0,1740.0,-152.0,-59.0,-62.0,-50.0,1 6 7
3115,3.0,3.0,3079.0,1776.0,-330.0,-59.0,-62.0,-50.0,1 6 7
3116,3.0,3.0,3045.0,1883.0,-178.0,-58.0,-61.0,-50.0,1 6 7
3117,3.0,3.0,3157.0,1982.0,53.0,-60.0,-62.0,-51.0,1 6 7
3118,3.0,3.0,3045.0,1951.0,-183.0,-59.0,-62.0,-51.0,1 6 7
3119,3.0,3.0,3051.0,1776.0,-185.0,-59.0,-62.0,-51.0,1 6 7
3120,4.0,2.0,3939.0,1035.0,782.0,-62.0,-56.0,-52.0,1 6 7
3121,4.0,2.0,3993.0,786.0,613.0,-63.0,-58.0,-53.0,1 6 7
3122,4.0,2.0,3911.0,784.0,723.0,-64.0,-59.0,-53.0,1 6 7
3123,4.0,2.0,4318.0,993.0,873.0,-64.0,-59.0,-53.0,1 6 7
3124,4.0,2.0,4147.0,1290.0,843.0,-63.0,-58.0,-53.0,1 6 7
3125,4.0,2.0,4213.0,897.0,1103.0,-63.0,-60.0,-53.0,1 6 7
3126,4.0,2.0,4110.0,545.0,630.0,-63.0,-57.0,-53.0,1 6 7
3127,4.0,2.0,3960.0,850.0,936.0,-62.0,-58.0,-53.0,1 6 7
3128,4.0,2.0,4471.0,486.0,836.0,-62.0,-59.0,-53.0,1 6 7
3129,4.0,2.0,4354.0,873.0,993.0,-62.0,-58.0,-53.0,1 6 7
3130,4.0,2.0,4178.0,608.0,543.0,-64.0,-58.0,-53.0,1 6 7
3131,4.0,2.0,4269.0,655.0,461.0,-63.0,-58.0,-53.0,1 6 7
3132,4.0,2.0,4236.0,995.0,981.0,-63.0,-58.0,-53.0,1 6 7
3133,4.0,2.0,3972.0,1115.0,730.0,-62.0,-58.0,-53.0,1 6 7
3134,4.0,2.0,4417.0,726.0,976.0,-63.0,-57.0,-53.0,1 6 7
3135,4.0,2.0,4126.0,873.0,995.0,-63.0,-58.0,-52.0,1 6 7
3136,4.0,2.0,4241.0,756.0,458.0,-63.0,-58.0,-52.0,1 6 7
3137,4.0,2.0,4358.0,744.0,726.0,-62.0,-59.0,-52.0,1 6 7
3138,4.0,2.0,4478.0,873.0,1042.0,-62.0,-59.0,-52.0,1 6 7
3139,4.0,2.0,4440.0,625.0,815.0,-63.0,-59.0,-53.0,1 6 7
3140,4.0,2.0,4269.0,566.0,1166.0,-63.0,-58.0,-53.0,1 6 7
3141,4.0,2.0,4386.0,864.0,983.0,-62.0,-59.0,-52.0,1 6 7
3142,4.0,2.0,4326.0,756.0,1049.0,-63.0,-58.0,-53.0,1 6 7
3143,4.0,2.0,4152.0,784.0,864.0,-62.0,-59.0,-52.0,1 6 7
3144,4.0,2.0,4354.0,660.0,629.0,-62.0,-59.0,-52.0,1 6 7
3145,4.0,2.0,3908.0,695.0,876.0,-63.0,-58.0,-53.0,1 6 7
3146,4.0,2.0,4379.0,641.0,1103.0,-62.0,-59.0,-53.0,1 6 7
3147,4.0,2.0,4150.0,901.0,517.0,-62.0,-58.0,-53.0,1 6 7
3148,4.0,2.0,4030.0,798.0,665.0,-63.0,-59.0,-53.0,1 6 7
3149,4.0,2.0,4450.0,672.0,925.0,-63.0,-59.0,-53.0,1 6 7
3150,4.0,2.0,4033.0,550.0,489.0,-63.0,-59.0,-53.0,1 6 7
3151,4.0,2.0,4124.0,1091.0,690.0,-62.0,-57.0,-53.0,1 6 7
3152,4.0,2.0,4208.0,866.0,817.0,-62.0,-59.0,-53.0,1 6 7
3153,4.0,2.0,4508.0,695.0,897.0,-62.0,-58.0,-53.0,1 6 7
3154,4.0,2.0,4328.0,932.0,925.0,-62.0,-58.0,-53.0,1 6 7
3155,4.0,2.0,4297.0,1173.0,1131.0,-62.0,-58.0,-53.0,1 6 7
3156,4.0,2.0,4143.0,890.0,308.0,-62.0,-59.0,-53.0,1 6 7
3157,4.0,2.0,4616.0,636.0,958.0,-63.0,-59.0,-53.0,1 6 7
3158,4.0,2.0,4230.0,543.0,515.0,-63.0,-58.0,-54.0,1 6 7
3159,4.0,2.0,4005.0,829.0,723.0,-63.0,-59.0,-53.0,1 6 7
3160,4.0,2.0,4405.0,815.0,836.0,-63.0,-58.0,-53.0,1 6 7
3161,4.0,2.0,4147.0,655.0,819.0,-63.0,-58.0,-53.0,1 6 7
3162,4.0,2.0,4206.0,1070.0,547.0,-63.0,-58.0,-53.0,1 6 7
3163,4.0,2.0,4595.0,920.0,836.0,-63.0,-58.0,-53.0,1 6 7
3164,4.0,2.0,4473.0,770.0,632.0,-62.0,-58.0,-53.0,1 6 7
3165,4.0,2.0,4204.0,723.0,958.0,-63.0,-58.0,-53.0,1 6 7
3166,4.0,2.0,4056.0,946.0,721.0,-63.0,-58.0,-54.0,1 6 7
3167,4.0,2.0,4246.0,904.0,369.0,-63.0,-58.0,-54.0,1 6 7
3168,4.0,2.0,4119.0,929.0,606.0,-63.0,-58.0,-53.0,1 6 7
3169,4.0,2.0,4492.0,838.0,751.0,-62.0,-57.0,-53.0,1 6 7
3170,4.0,2.0,3974.0,878.0,608.0,-63.0,-58.0,-54.0,1 6 7
3171,4.0,2.0,4293.0,1044.0,1112.0,-62.0,-58.0,-53.0,1 6 7
3172,4.0,2.0,3946.0,990.0,576.0,-63.0,-58.0,-53.0,1 6 7
3173,4.0,2.0,4440.0,866.0,899.0,-62.0,-58.0,-53.0,1 6 7
3174,4.0,2.0,4201.0,770.0,754.0,-62.0,-58.0,-53.0,1 6 7
3175,4.0,2.0,4471.0,1105.0,819.0,-62.0,-58.0,-53.0,1 6 7
3176,4.0,2.0,4119.0,662.0,838.0,-62.0,-58.0,-53.0,1 6 7
3177,4.0,2.0,4204.0,1009.0,493.0,-63.0,-57.0,-53.0,1 6 7
3178,4.0,2.0,4086.0,890.0,840.0,-63.0,-57.0,-53.0,1 6 7
3179,4.0,2.0,4410.0,1206.0,983.0,-63.0,-58.0,-54.0,1 6 7
3180,4.0,2.0,4112.0,489.0,838.0,-62.0,-58.0,-53.0,1 6 7
3181,4.0,2.0,4082.0,578.0,1101.0,-63.0,-58.0,-53.0,1 6 7
3182,4.0,2.0,4419.0,1026.0,782.0,-63.0,-58.0,-53.0,1 6 7
3183,4.0,2.0,4147.0,686.0,810.0,-63.0,-58.0,-53.0,1 6 7
3184,4.0,2.0,4260.0,597.0,786.0,-62.0,-56.0,-53.0,1 6 7
3185,4.0,2.0,4054.0,1051.0,491.0,-63.0,-58.0,-53.0,1 6 7
3186,4.0,2.0,4004.0,840.0,1049.0,-63.0,-58.0,-53.0,1 6 7
3187,4.0,2.0,3969.0,639.0,897.0,-63.0,-58.0,-53.0,1 6 7
3188,4.0,2.0,3798.0,683.0,702.0,-63.0,-58.0,-53.0,1 6 7
3189,4.0,2.0,4288.0,1018.0,749.0,-61.0,-57.0,-53.0,1 6 7
3190,4.0,2.0,4225.0,1211.0,955.0,-63.0,-57.0,-53.0,1 6 7
3191,4.0,2.0,3965.0,873.0,526.0,-63.0,-58.0,-53.0,1 6 7
3192,4.0,2.0,4328.0,836.0,864.0,-63.0,-57.0,-53.0,1 6 7
3193,4.0,2.0,4227.0,674.0,899.0,-61.0,-59.0,-53.0,1 6 7
3194,4.0,2.0,4110.0,639.0,486.0,-62.0,-58.0,-53.0,1 6 7
3195,4.0,2.0,4206.0,831.0,726.0,-63.0,-58.0,-53.0,1 6 7
3196,4.0,2.0,4243.0,761.0,962.0,-62.0,-59.0,-53.0,1 6 7
3197,4.0,2.0,4382.0,826.0,634.0,-62.0,-57.0,-53.0,1 6 7
3198,4.0,2.0,4295.0,693.0,690.0,-62.0,-58.0,-53.0,1 6 7
3199,4.0,2.0,4265.0,854.0,690.0,-62.0,-59.0,-53.0,1 6 7
3200,4.0,2.0,4140.0,519.0,777.0,-62.0,-58.0,-53.0,1 6 7
3201,4.0,2.0,4297.0,941.0,543.0,-62.0,-58.0,-53.0,1 6 7
3202,4.0,2.0,3936.0,571.0,1021.0,-62.0,-58.0,-53.0,1 6 7
3203,4.0,2.0,4269.0,803.0,927.0,-62.0,-58.0,-53.0,1 6 7
3204,4.0,2.0,4183.0,864.0,606.0,-62.0,-59.0,-53.0,1 6 7
3205,4.0,2.0,4288.0,901.0,669.0,-63.0,-58.0,-53.0,1 6 7
3206,4.0,2.0,4609.0,1026.0,1133.0,-62.0,-58.0,-53.0,1 6 7
3207,4.0,2.0,4236.0,576.0,960.0,-63.0,-58.0,-53.0,1 6 7
3208,4.0,2.0,4330.0,552.0,1009.0,-63.0,-59.0,-53.0,1 6 7
3209,4.0,2.0,4504.0,873.0,958.0,-63.0,-58.0,-53.0,1 6 7
3210,4.0,2.0,4173.0,1040.0,955.0,-63.0,-58.0,-53.0,1 6 7
3211,4.0,2.0,4297.0,1194.0,744.0,-63.0,-58.0,-53.0,1 6 7
3212,4.0,2.0,4269.0,641.0,395.0,-62.0,-58.0,-53.0,1 6 7
3213,4.0,2.0,4089.0,983.0,702.0,-62.0,-58.0,-52.0,1 6 7
3214,4.0,2.0,4178.0,742.0,927.0,-63.0,-59.0,-53.0,1 6 7
3215,4.0,2.0,4091.0,819.0,958.0,-62.0,-58.0,-53.0,1 6 7
3216,4.0,2.0,4152.0,718.0,583.0,-63.0,-59.0,-53.0,1 6 7
3217,4.0,2.0,4241.0,578.0,728.0,-63.0,-57.0,-53.0,1 6 7
3218,4.0,2.0,3798.0,606.0,932.0,-62.0,-58.0,-53.0,1 6 7
3219,4.0,2.0,4054.0,667.0,955.0,-62.0,-58.0,-53.0,1 6 7
3220,4.0,2.0,4143.0,742.0,576.0,-63.0,-58.0,-53.0,1 6 7
3221,4.0,2.0,4030.0,571.0,665.0,-62.0,-58.0,-53.0,1 6 7
3222,4.0,2.0,4236.0,758.0,901.0,-62.0,-58.0,-53.0,1 6 7
3223,4.0,2.0,4061.0,740.0,695.0,-62.0,-58.0,-53.0,1 6 7
3224,4.0,2.0,4269.0,510.0,641.0,-63.0,-57.0,-52.0,1 6 7
3225,4.0,2.0,4122.0,868.0,550.0,-62.0,-58.0,-53.0,1 6 7
3226,4.0,2.0,3878.0,1049.0,871.0,-62.0,-58.0,-53.0,1 6 7
3227,4.0,2.0,4354.0,756.0,749.0,-63.0,-58.0,-53.0,1 6 7
3228,4.0,2.0,4115.0,346.0,660.0,-63.0,-58.0,-53.0,1 6 7
3229,4.0,2.0,4293.0,695.0,601.0,-62.0,-57.0,-53.0,1 6 7
3230,4.0,2.0,4204.0,1077.0,1075.0,-62.0,-58.0,-53.0,1 6 7
3231,4.0,2.0,4086.0,819.0,580.0,-62.0,-58.0,-53.0,1 6 7
3232,4.0,2.0,4063.0,801.0,693.0,-62.0,-58.0,-53.0,1 6 7
3233,4.0,2.0,4030.0,791.0,693.0,-61.0,-56.0,-51.0,1 6 7
3234,4.0,2.0,4058.0,906.0,1014.0,-62.0,-57.0,-53.0,1 6 7
3235,4.0,2.0,4084.0,808.0,777.0,-62.0,-57.0,-53.0,1 6 7
3236,4.0,2.0,3901.0,845.0,894.0,-62.0,-58.0,-53.0,1 6 7
3237,4.0,2.0,4000.0,550.0,660.0,-61.0,-58.0,-53.0,1 6 7
3238,4.0,2.0,4293.0,1018.0,665.0,-62.0,-57.0,-53.0,1 6 7
3239,4.0,2.0,4173.0,798.0,604.0,-62.0,-57.0,-53.0,1 6 7
3240,4.0,4.0,3439.0,2608.0,1398.0,-62.0,-57.0,-50.0,1 6 7
3241,4.0,4.0,3442.0,2579.0,1548.0,-63.0,-57.0,-51.0,1 6 7
3242,4.0,4.0,3395.0,2706.0,1248.0,-63.0,-59.0,-51.0,1 6 7
3243,4.0,4.0,3404.0,2528.0,1037.0,-63.0,-58.0,-51.0,1 6 7
3244,4.0,4.0,3364.0,2623.0,899.0,-63.0,-58.0,-51.0,1 6 7
3245,4.0,4.0,3551.0,2736.0,1304.0,-63.0,-58.0,-51.0,1 6 7
3246,4.0,4.0,3483.0,2460.0,1337.0,-63.0,-59.0,-51.0,1 6 7
3247,4.0,4.0,3445.0,2661.0,1009.0,-63.0,-58.0,-51.0,1 6 7
3248,4.0,4.0,3395.0,2251.0,1227.0,-63.0,-58.0,-51.0,1 6 7
3249,4.0,4.0,3436.0,2361.0,1307.0,-63.0,-59.0,-51.0,1 6 7
3250,4.0,4.0,3404.0,2586.0,1190.0,-62.0,-58.0,-51.0,1 6 7
3251,4.0,4.0,3476.0,2598.0,1445.0,-62.0,-59.0,-51.0,1 6 7
3252,4.0,4.0,3289.0,2589.0,1098.0,-63.0,-58.0,-51.0,1 6 7
3253,4.0,4.0,3401.0,2540.0,1190.0,-63.0,-58.0,-51.0,1 6 7
3254,4.0,4.0,3398.0,2586.0,1187.0,-63.0,-58.0,-51.0,1 6 7
3255,4.0,4.0,3358.0,2429.0,1140.0,-63.0,-59.0,-51.0,1 6 7
3256,4.0,4.0,3439.0,2427.0,1480.0,-63.0,-58.0,-51.0,1 6 7
3257,4.0,4.0,3439.0,2667.0,1140.0,-63.0,-58.0,-51.0,1 6 7
3258,4.0,4.0,3354.0,2568.0,1454.0,-63.0,-59.0,-51.0,1 6 7
3259,4.0,4.0,3439.0,2577.0,1445.0,-63.0,-58.0,-51.0,1 6 7
3260,4.0,4.0,3364.0,2658.0,1392.0,-62.0,-56.0,-49.0,1 6 7
3261,4.0,4.0,3401.0,2507.0,1279.0,-63.0,-59.0,-51.0,1 6 7
3262,4.0,4.0,3439.0,2467.0,953.0,-63.0,-58.0,-51.0,1 6 7
3263,4.0,4.0,3279.0,2394.0,1220.0,-63.0,-58.0,-51.0,1 6 7
3264,4.0,4.0,3326.0,2648.0,981.0,-63.0,-58.0,-51.0,1 6 7
3265,4.0,4.0,3358.0,2502.0,1447.0,-63.0,-58.0,-51.0,1 6 7
3266,4.0,4.0,3401.0,2548.0,1225.0,-63.0,-58.0,-51.0,1 6 7
3267,4.0,4.0,3364.0,2464.0,1279.0,-63.0,-58.0,-51.0,1 6 7
3268,4.0,4.0,3401.0,2420.0,1131.0,-63.0,-59.0,-50.0,1 6 7
3269,4.0,4.0,3476.0,2420.0,1075.0,-62.0,-58.0,-49.0,1 6 7
3270,4.0,4.0,3514.0,2429.0,1309.0,-62.0,-59.0,-50.0,1 6 7
3271,4.0,4.0,3508.0,2666.0,1486.0,-63.0,-59.0,-50.0,1 6 7
3272,4.0,4.0,3592.0,2399.0,1326.0,-63.0,-57.0,-50.0,1 6 7
3273,4.0,4.0,3555.0,2608.0,1103.0,-62.0,-59.0,-50.0,1 6 7
3274,4.0,4.0,3589.0,2509.0,1336.0,-63.0,-58.0,-50.0,1 6 7
3275,4.0,4.0,3548.0,2490.0,1311.0,-62.0,-58.0,-50.0,1 6 7
3276,4.0,4.0,3595.0,2701.0,1367.0,-63.0,-58.0,-50.0,1 6 7
3277,4.0,4.0,3479.0,2303.0,1393.0,-62.0,-58.0,-50.0,1 6 7
3278,4.0,4.0,3439.0,2633.0,1523.0,-63.0,-59.0,-51.0,1 6 7
3279,4.0,4.0,3472.0,2802.0,1447.0,-61.0,-57.0,-49.0,1 6 7
3280,4.0,4.0,3476.0,2162.0,1411.0,-63.0,-59.0,-50.0,1 6 7
3281,4.0,4.0,3589.0,2322.0,1367.0,-62.0,-58.0,-50.0,1 6 7
3282,4.0,4.0,3476.0,2066.0,1176.0,-62.0,-58.0,-50.0,1 6 7
